0	1	0.66	1	0	0	3	822	216
216	1	1	1	0.5	0.6	5	0	288
43	1	1	1	1	1	6	0	281
105	1	0.95	1	0.73	0.75	20	0	970
4	1	1	1	0.25	0.6	5	2603	188
0	0.3	0.36	0.45	1	1	11	1975	741
0	1	1	1	1	0.33	3	0	255
0	1	1	1	0.6	0.66	6	417	509
111	1	0.5	1	0	0	2	0	301
103	1	0.5	1	0	0	2	0	302
0	0	0	0.42	1	1	7	0	248
108	1	0.5	1	0	0	2	0	302
120	1	0.5	1	0	0	2	0	301
0	1	0.83	1	0.6	0.5	6	120	226
176	1	1	1	0.5	0.6	5	0	174
484	1	1	1	0	0.5	2	17	207
233	1	1	1	1	1	4	319	394
492	1	0.83	1	1	1	6	121	293
0	0	0.33	0.66	1	1	3	985	124
161	1	1	1	1	1	2	73	206
197	1	1	1	0.5	0.33	3	174	90
231	1	1	1	0.57	0.5	8	36	381
351	1	1	1	0.85	0.95	21	180	1037
389	1	1	1	0	0.6	5	0	250
38	1	1	1	0.75	0.4	5	0	165
0	-1	0	1	-1	0	1	0	73
112	1	1	1	0	0	4	761	126
59	1	0.66	1	1	0.33	3	0	149
85	1	1	1	0.66	0.5	4	126	145
223	1	1	1	1	1	2	241	1039
160	1	1	1	0.5	1	3	0	244
0	1	0.87	1	0.71	0.75	8	260	427
2	1	0.66	1	1	0.66	3	0	177
124	1	1	1	0	0	3	80	249
309	1	1	1	1	1	4	449	203
0	1	0.5	1	1	0.5	2	319	205
179	1	0.87	1	0.71	0.87	8	149	417
239	1	0.83	1	0.4	0.5	6	0	402
415	1	1	1	0.5	0.8	5	43	288
171	1	1	1	0.57	0.5	8	351	517
0	1	0.85	1	0.66	0.57	7	0	286
71	1	0.5	1	1	0.5	2	0	201
145	1	1	1	0.66	0.57	7	48	287
88	1	1	1	0.7	0.63	11	1114	476
13	1	1	1	0.6	0.66	6	37	313
107	1	1	1	0.54	0.41	12	501	801
73	1	1	1	0	0	5	0	767
89	1	1	1	0.16	0.14	7	26	334
0	1	0.5	1	1	0.5	4	0	178
20	1	1	1	0.75	0.8	5	2205	289
0	1	0.8	1	0.75	0.6	5	0	191
9	1	1	1	0.62	0.44	9	0	454
109	1	1	1	0.71	0.62	8	39	378
98	1	1	1	0.66	0.76	13	376	974
120	1	1	1	0	0	2	138	115
192	1	1	1	0.25	0.30	13	1323	388
0	0	0.25	0.25	1	1	4	0	113
115	1	1	1	0.57	0.62	8	304	561
0	1	0.91	1	1	0.91	12	652	760
6	1	1	1	0.66	0.85	7	598	500
0	0	0.5	0.5	1	1	2	191	62
130	1	1	1	0.57	0.75	8	337	324
0	1	0.91	1	0.72	0.66	12	342	796
204	1	1	1	1	1	2	1505	203
38	1	1	1	0.83	0.92	13	568	1161
96	1	1	1	0.75	0.66	9	0	373
33	1	1	1	0.5	0.53	13	0	879
5	1	0.5	1	0	0	2	0	228
214	1	1	1	0.25	0.4	5	522	105
185	1	1	1	0.66	0.75	4	249	215
159	1	1	1	0.66	0.62	16	0	851
4	1	0.85	1	0.33	0.28	7	0	324
0	1	0.6	1	0.5	0.6	5	0	207
33	1	1	1	0	0	3	242	216
0	1	0.33	1	1	0.33	3	0	198
141	1	1	1	0.6	0.33	6	820	173
0	1	0.5	1	1	0.5	2	263	343
0	0.16	0.28	0.57	1	1	7	1440	326
237	1	0.85	1	0.83	0.57	7	0	238
0	1	1	1	0.25	0.6	5	285	264
0	1	0.71	1	1	1	7	0	399
121	1	0.75	1	1	0.75	4	0	190
59	1	1	1	1	0.5	4	0	310
0	1	0.66	1	0.5	0.33	3	33	161
20	1	0.75	1	0.66	0.75	4	0	189
218	1	1	1	0.5	0.66	3	400	70
217	1	1	1	0.83	1	7	571	279
134	1	0.92	1	0.91	0.84	13	3756	621
33	1	1	1	0.42	0.5	8	0	341
188	1	1	1	0	0	2	80	248
301	1	0.92	1	0.5	0.61	13	0	463
292	1	1	1	0.5	0.33	3	442	327
58	1	1	1	0.6	0.66	6	65	313
361	1	1	1	0.33	0.75	4	0	132
202	1	1	1	1	1	4	21	222
211	1	1	1	1	1	5	1098	292
78	1	1	1	0	0.5	2	55	191
109	1	1	1	1	1	4	66	240
114	1	0.5	1	1	0.5	2	0	171
225	1	1	1	0.85	0.87	8	183	409
112	1	1	1	0.66	0.5	4	103	275
117	1	1	1	0.6	0.63	11	0	571
17	1	0.75	1	0	0.75	4	0	226
62	1	1	1	0.5	0.33	3	168	97
5	1	1	1	0.5	0.33	3	817	157
27	1	0.75	1	1	0.5	4	0	172
16	1	0.8	1	0.25	0.4	5	0	247
155	1	1	1	0.66	0.85	7	101	446
130	1	0.75	1	0.66	0.5	4	0	179
90	1	1	1	0.66	0.5	4	437	114
271	1	1	1	1	1	5	566	244
258	1	0.85	1	1	0.85	7	0	326
160	1	1	1	1	1	4	302	318
71	1	0.8	1	1	0.8	5	0	289
0	1	0.75	1	1	0.75	4	273	232
112	1	1	1	1	1	5	142	377
31	1	1	1	1	0	2	0	275
54	1	1	1	1	0.66	3	0	328
76	1	1	1	1	1	2	50	126
196	1	0.9	1	0.77	0.8	10	0	442
492	1	1	1	0.63	0.69	23	2379	1122
253	1	1	1	0.8	0.83	6	565	329
350	1	1	1	0.33	0.42	7	611	316
0	1	0.8	1	0.75	0.6	5	52	269
270	1	1	1	0.4	0.66	6	143	211
1	1	1	1	1	0.8	5	0	238
46	1	1	1	0.75	0.77	9	372	487
93	1	1	1	0.33	0.75	4	1139	315
165	1	1	1	0.33	0.57	7	366	486
0	1	0.85	1	0	0	7	0	410
0	1	0.75	1	0.33	0.5	4	22	162
0	1	0.5	1	1	1	2	184	112
224	1	1	1	0.57	0.87	8	1258	491
476	1	0.88	1	0.5	0.44	9	0	213
20	1	1	1	0.25	0	5	0	382
0	1	1	1	0	0	4	337	222
130	1	1	1	0.12	0.22	9	86	450
91	1	1	1	0	0	4	324	159
0	0.57	0.5	0.75	1	1	8	0	381
488	1	1	1	0.66	0.57	7	12	330
24	1	1	1	0.7	0.90	11	0	639
103	0.75	0.8	0.8	1	1	5	0	211
104	1	1	1	0.5	0.71	7	377	348
0	0	0	0.5	1	1	4	0	105
22	1	1	1	0.16	0.42	7	0	530
91	1	1	1	1	1	2	40	216
57	1	0.75	1	1	0.75	4	0	284
350	1	1	1	0.4	0.5	6	0	723
156	1	1	1	0.53	0.56	16	51	916
48	1	0.8	1	0.5	0.4	5	0	185
107	1	1	1	1	1	8	41	462
294	1	1	1	0.83	1	7	536	381
0	0.16	0.14	0.28	1	1	7	400	383
66	1	1	1	0.64	0.53	15	216	794
106	1	0.87	1	0.42	0.37	8	0	353
0	1	1	1	1	1	2	938	433
334	1	1	1	1	1	2	96	165
42	1	0.66	1	1	0.66	3	0	149
99	1	1	1	0.27	0.33	12	1582	482
91	1	1	1	0	0	5	12	707
149	1	1	1	0.4	0.5	6	215	599
145	1	1	1	0.77	0.9	10	102	547
0	1	1	1	0.5	0.33	3	88	231
70	1	1	1	1	1	4	597	304
73	1	1	1	1	0.66	3	0	168
0	1	0.5	1	0	0.5	2	52	325
325	1	1	1	0.81	0.76	17	949	1300
0	1	0.87	1	0.14	0	8	132	437
90	1	0.88	1	0.62	0.55	9	0	459
103	1	1	1	0.4	0.33	6	1453	172
67	1	1	1	1	1	5	65	320
313	1	1	1	0.62	0.66	9	213	486
179	1	1	1	0.64	0.6	15	0	604
530	1	0.75	1	1	1	4	1365	283
397	1	1	1	0.54	0.58	12	291	804
121	1	1	1	0	0.5	2	64	139
17	1	1	1	0.66	0.53	13	1596	543
11	1	1	1	0.71	0.62	8	28	429
25	1	0.87	1	0.57	0.25	8	0	375
96	1	0.9	1	0.77	0.7	10	0	458
142	1	1	1	0	0	3	330	376
0	0	0	0.5	1	1	2	0	139
13	0	0.5	1	0	0	2	0	376
187	1	1	1	1	1	4	292	474
0	1	0.33	1	0.5	0.33	3	0	161
0	1	0.95	1	0.54	0.52	23	1689	970
78	1	0.75	1	1	0.75	4	0	610
84	1	0.83	1	1	0.66	6	0	225
157	1	1	1	0	0	4	1550	165
0	1	0.75	1	0	0	4	1	3
323	1	1	1	0.75	0.8	5	228	353
167	1	1	1	1	1	6	106	208
107	1	1	1	0	0.5	2	49	115
178	1	1	1	0.71	0.75	8	19	612
263	1	1	1	1	1	3	368	336
0	-1	0	1	-1	0	1	0	627
0	0.6	0.5	0.66	0.6	0.5	6	0	350
34	1	1	1	0.5	0.54	11	93	432
3	1	1	1	0.33	0.25	4	153	206
4	1	0.88	1	0.25	0	9	0	356
0	1	1	1	0.81	0.75	12	0	671
0	1	0.83	1	0.4	0.16	6	0	379
113	1	0.87	1	1	0.87	8	0	454
57	1	1	1	0.4	0.5	6	17	401
129	1	1	1	0.66	0.75	4	486	107
85	1	0.83	1	0.8	0.5	6	0	347
125	1	0.87	1	0.42	0.62	8	0	391
163	1	1	1	0	0	2	198	173
0	0	0	1	0.14	0.12	8	0	440
170	1	1	1	1	1	6	152	297
404	1	0.83	1	0.8	0.5	6	0	466
146	1	1	1	1	1	2	47	135
0	0	0.11	0.33	1	1	9	0	759
0	1	0.75	1	0.66	0.75	4	407	240
187	1	1	1	0	0	3	458	136
260	1	0.83	1	0.8	0.5	6	0	261
227	1	0.83	1	0.6	0.66	6	0	350
204	1	0.5	1	0	0	2	0	116
0	1	0.5	1	1	0.5	4	0	312
0	-1	0	1	-1	1	1	0	595
0	1	0.75	1	1	0.5	4	0	207
236	1	0.66	1	0	0.33	3	0	172
0	1	0.5	1	0.66	0.25	4	0	465
0	-1	0	1	-1	0	1	0	14
110	1	1	1	0.5	0.66	15	32	739
60	1	1	1	0.6	0.66	6	25	333
199	1	1	1	0.25	0.6	5	1565	205
0	1	0.88	1	0.75	0.77	9	0	658
109	1	1	1	0.6	0.66	6	98	267
0	1	0.92	1	0.61	0.85	14	1075	755
0	1	0.75	1	0.66	0.25	4	0	218
176	1	0.5	1	0	0	2	0	140
0	0.71	0.62	1	0.85	0.75	8	1870	873
121	1	1	1	0.42	0.48	27	2019	1834
229	1	1	1	0.5	0.57	7	61	374
65	1	1	1	0.4	0.33	6	0	275
0	1	1	1	0.2	0.33	6	101	199
0	-1	0	1	-1	1	1	641	350
241	1	0.66	1	0.5	0.33	3	0	120
0	0	0.33	0.33	1	1	3	566	164
0	1	1	1	0.3	0.45	11	1749	420
56	1	1	1	1	0.85	7	177	310
0	0	0	1	0	1	2	0	339
0	1	0.8	1	0	0	5	0	280
119	1	0.75	1	0.66	0.25	4	0	342
1	1	0.8	1	0.75	0.8	5	0	311
0	1	0.75	1	1	0.75	4	414	126
7	1	1	1	0.5	0.88	9	916	512
224	1	1	1	0	0.25	4	372	326
71	1	1	1	0	0	2	0	348
71	1	0.66	1	1	0.66	3	0	397
197	1	1	1	1	0.8	5	0	264
134	1	0.91	1	0.63	0.58	12	0	604
0	0	0.12	0.25	1	1	8	2456	424
0	1	1	1	0	0.33	3	18	264
1068	1	1	1	0.66	0.7	10	320	516
131	1	1	1	1	1	3	223	91
0	1	1	1	0.16	0.07	13	0	462
0	0.5	0	0.66	1	1	3	0	349
166	1	0.88	1	0.62	0.55	9	0	443
166	1	1	1	0.5	0.33	3	0	148
0	1	0.5	1	0	0	2	0	199
275	1	0.75	1	0	0	4	0	186
0	0	0	0.5	1	1	4	0	75
0	0	0	1	0	0.25	4	0	298
142	1	1	1	0	0	5	101	111
59	1	1	1	0.5	0.66	3	217	310
148	1	1	1	0.5	0.66	3	45	224
71	1	1	1	1	1	4	165	192
32	1	0.5	1	0	0	2	0	485
7	1	1	1	0.55	0.5	10	48	399
148	1	0.87	1	0.28	0.37	8	0	317
124	1	1	1	0.25	0.2	5	166	255
154	1	1	1	0	0	3	25	192
37	1	0.9	1	0.44	0.5	10	0	494
272	0.83	0.71	1	0.83	0.71	7	1806	292
4	1	1	1	0.11	0.2	10	439	510
0	0.5	0.72	0.90	1	1	11	894	493
242	1	1	1	0.66	0.75	4	357	182
0	1	0.75	1	1	0.75	4	181	162
23	1	1	1	0.33	0.3	10	0	525
0	1	0.75	1	0	0.25	8	149	261
77	1	1	1	0	0	4	731	914
136	1	1	1	1	1	5	19	275
268	1	0.8	1	0.75	0.6	5	0	273
0	-1	0	1	-1	0	1	0	628
156	1	0.9	1	0.33	0.4	10	0	501
132	1	1	1	0.6	0.66	6	1417	262
0	1	0.83	1	0.4	0.33	6	0	318
83	1	0.8	1	0.25	0	5	0	154
65	1	1	1	0.3	0.45	11	1004	641
2	1	1	1	0.5	0.66	3	380	185
0	0	0	0.33	1	1	6	0	222
51	1	1	1	0	0	2	134	74
0	0	0	0.4	1	1	5	0	319
0	0	0	0.4	1	1	5	0	270
123	1	1	1	0.55	0.6	10	1123	359
0	1	0.66	1	0.5	0.66	3	518	300
65	1	1	1	0.39	0.54	24	205	1120
228	1	1	1	0.4	0.33	6	56	322
102	1	1	1	0.5	0.4	5	85	219
91	1	1	1	0	0	3	58	214
284	1	1	1	0	0.33	3	94	119
235	1	1	1	0.36	0.41	12	98	499
231	1	1	1	1	1	3	296	216
176	1	1	1	0.28	0.5	8	58	272
56	1	1	1	0	0	7	515	409
41	1	1	1	0.5	0	3	0	294
158	1	1	1	0.75	0.8	5	56	273
0	1	0.8	1	0.25	0.2	5	331	282
340	1	1	1	0.55	0.6	10	449	500
0	0	0	1	0	0.5	2	0	184
127	1	0.8	1	0	0	5	0	162
14	1	1	1	0.2	0.5	6	252	314
76	1	1	1	0	0	5	0	201
86	1	1	1	0	0	3	168	143
0	1	0.8	1	0.75	0.6	5	452	262
96	1	1	1	0.1	0.27	11	6	539
26	1	0.66	1	0	0	3	0	171
0	1	1	1	0.37	0.44	9	434	464
0	1	0.83	1	0.4	0.33	6	0	439
91	1	0.75	1	0.66	0.5	4	0	182
220	1	0.83	1	0.4	0.5	6	0	305
121	1	1	1	0.85	0.75	8	448	400
89	1	1	1	0.5	0.6	5	474	317
82	1	0.5	1	0	0	2	0	470
246	1	1	1	0.33	0.42	7	241	434
0	1	0.66	1	1	0.66	3	280	150
0	1	0.75	1	0.33	0.25	4	54	176
82	1	1	1	0.25	0.6	5	73	184
137	1	1	1	0.07	0.14	14	0	828
0	-1	0	1	-1	1	1	78	2
159	1	1	1	0.66	0.5	4	816	148
222	1	1	1	1	1	7	589	320
45	1	0.83	1	0.8	0.5	6	0	275
218	1	1	1	0.5	0.36	11	681	391
571	1	1	1	0.5	0.61	13	2721	575
177	1	1	1	0.25	0.4	5	172	178
88	1	1	1	0.4	0.5	6	271	344
123	1	0.8	1	0	0	5	0	126
24	1	1	1	0.75	0.55	9	861	338
114	1	1	1	1	1	5	63	407
0	1	0.66	1	1	0.66	3	392	150
49	1	1	1	0	0.5	2	1	149
164	1	1	1	1	1	4	54	442
72	1	1	1	0	0.5	2	41	315
38	1	1	1	0.6	0.33	6	10	280
202	1	1	1	0	0	4	22	304
618	1	1	1	0.66	0.71	7	131	270
123	1	1	1	0	0	5	981	168
113	1	1	1	1	1	6	0	1132
155	1	1	1	0.83	0.71	7	1262	307
28	1	1	1	0.5	1	5	82	673
74	1	1	1	0	0	3	0	144
23	1	1	1	0.75	0.77	9	2	373
0	0.63	0.5	0.75	1	1	12	0	735
104	1	1	1	0.33	0.75	4	186	109
0	0	0.5	0.5	1	1	2	1595	147
71	1	1	1	0.88	0.9	10	98	528
65	1	1	1	0.6	0.5	6	280	252
243	1	0.93	1	0.5	0.4	15	0	787
0	1	1	1	0	0.5	6	135	370
68	1	1	1	0.6	0.72	11	179	519
308	1	0.88	1	0.75	0.66	9	0	482
0	1	0.8	1	0.25	0.2	5	0	213
0	1	0.88	1	0.25	0.44	9	0	348
50	1	1	1	0.36	0.5	12	125	863
140	1	1	1	0	0	2	289	263
0	1	0.5	1	0	0	2	0	16
19	1	1	1	0	0	3	94	314
0	0.33	0.36	0.84	1	1	19	0	976
0	0.5	0.66	0.66	1	1	3	487	110
130	1	1	1	0.8	0.83	6	203	531
0	0.16	0.14	0.28	1	1	7	0	219
0	0.33	0.5	0.75	1	1	4	2479	545
84	1	1	1	1	0.5	2	0	149
325	1	1	1	0	0	2	835	884
146	1	1	1	0	0	4	170	220
79	1	1	1	0.61	0.71	14	2180	776
139	1	1	1	0.5	0.33	3	73	107
259	1	1	1	0.44	0.5	10	2664	391
283	1	1	1	0.7	0.72	11	185	374
0	1	0.6	1	0.25	0.2	5	0	196
54	1	1	1	0.3	0.36	11	718	542
0	1	1	1	0.66	0.8	10	121	475
124	1	0.5	1	1	0.5	2	0	156
124	1	1	1	0.55	0.5	10	185	611
0	1	0.75	1	0.71	0.62	8	0	373
75	1	1	1	0.66	0.5	4	0	174
0	0	0	0.33	1	1	3	0	116
0	0	0	0.2	1	1	5	0	137
0	0	0	0.16	1	1	6	0	204
60	1	1	1	0.25	0.6	5	38	199
149	1	0.88	1	0.62	0.55	9	0	464
0	1	0.77	1	0.5	0.66	9	0	335
0	1	0.85	1	0.16	0	7	0	256
0	1	0.33	1	0	0	3	0	173
125	1	1	1	0.5	0.66	3	171	223
493	1	1	1	0.5	0.47	21	174	989
162	1	1	1	0.4	0.5	6	805	179
234	1	1	1	0.2	0.33	6	498	274
227	1	1	1	0	0.66	3	246	153
373	1	1	1	0.66	0.75	4	220	137
61	1	0.85	1	0.5	0.42	7	0	343
69	1	0.8	1	0.5	0.2	5	0	189
47	1	0.87	1	0.57	0.37	8	0	379
25	1	1	1	0.66	0.75	4	323	177
436	1	1	1	0.62	0.66	9	77	544
0	1	0.85	1	0.5	0.28	7	0	352
0	1	0.75	1	1	0.75	4	0	170
131	1	0.8	1	0.75	0.6	5	0	261
30	1	1	1	0.6	0.5	6	703	258
211	1	0.75	1	0.66	0.5	4	0	338
59	1	1	1	0.8	0.83	6	0	255
69	1	1	1	1	0.5	2	339	111
171	1	1	1	0.66	0.75	4	662	207
132	1	1	1	0.4	0.5	6	57	276
118	1	1	1	0.16	0.23	13	102	728
255	1	0.5	1	0	0	2	0	398
218	1	1	1	0.42	0.37	8	950	310
178	1	1	1	1	1	4	1254	154
188	1	1	1	0.83	0.71	7	804	879
62	1	1	1	0.75	0.8	5	61	328
0	0.33	0.25	0.5	1	1	4	135	234
178	1	1	1	0	0	5	191	198
78	1	0.8	1	0.75	0.8	5	0	261
17	1	1	1	0.9	1	11	18	413
66	1	1	1	0.5	0.33	3	36	173
86	1	1	1	0.2	0.33	6	19	599
0	1	0.5	1	0	0.5	2	314	69
0	1	0.66	1	0.6	0.33	6	0	243
102	1	1	1	1	1	2	425	164
2	1	0.83	1	0.2	0.33	6	0	271
0	1	0.5	1	1	0.5	2	785	394
100	1	1	1	0.54	0.66	12	1274	349
22	1	0.83	1	0.6	0.5	6	0	435
113	1	1	1	0.5	0.66	3	740	106
54	1	1	1	0.9	0.90	11	1326	538
152	1	0.93	1	0.42	0.46	15	0	774
24	1	1	1	0	0.5	2	122	187
89	1	1	1	0.33	0.5	4	2437	482
71	1	1	1	0.8	0.66	6	30	272
454	1	1	1	0.57	0.62	8	739	401
0	0.85	0.87	0.87	0.71	0.62	8	0	82
117	0	0.25	0.25	1	1	4	0	271
15	1	1	1	0.66	0.5	4	84	198
135	1	1	1	0.6	0.66	6	2004	524
72	1	1	1	0.63	0.66	12	1176	550
213	1	1	1	1	1	3	29	139
405	1	1	1	0	0	2	0	216
160	1	1	1	0	0	4	339	237
223	1	1	1	0.38	0.57	14	0	948
75	1	0.9	1	0	0	10	0	491
0	1	0.8	1	0.75	0.4	5	0	308
212	1	1	1	0.66	0.8	10	45	507
0	1	1	1	0.5	0.61	13	181	622
0	1	0.90	1	0.5	0.63	11	1283	532
197	1	1	1	0.4	0.63	11	0	655
0	1	1	1	0.4	0.5	6	24	261
77	1	0.75	1	0.66	0.5	4	0	229
78	1	0.66	1	0	0	3	0	225
15	1	1	1	0.5	0.57	7	1458	365
0	1	0.5	1	0	0	2	414	101
0	1	1	1	0.33	0	4	13	186
88	1	0.8	1	0.5	0	5	0	206
569	1	1	1	1	1	2	16	258
51	1	1	1	0.4	0.33	6	211	267
0	1	0.83	1	0.4	0.5	6	0	227
43	1	0.66	1	0	0.33	3	0	215
35	1	1	1	0	0.25	4	25	122
88	1	1	1	0.4	0.33	6	0	303
0	1	0.33	1	0.5	0	3	0	300
75	1	1	1	0.33	0.28	7	5	293
0	1	1	1	0.1	0.27	11	507	462
201	1	1	1	0.33	0.57	7	6	420
128	1	0.8	1	0	0	5	0	612
187	1	1	1	1	1	2	39	171
0	1	0.5	1	1	0.5	2	301	153
111	1	0.87	1	0.42	0.37	8	0	596
132	1	1	1	0.59	0.56	23	353	1147
409	1	1	1	0.66	0.53	13	123	379
135	1	1	1	0.37	0.33	9	629	364
297	1	1	1	0	0.5	2	40	227
70	1	1	1	0	0	3	624	256
79	1	1	1	0.12	0.44	9	39	363
8	1	1	1	0	0.2	5	121	328
197	1	1	1	0.42	0.62	8	522	306
102	1	1	1	0.14	0.62	8	799	310
46	1	1	1	0.5	0.42	7	16	327
83	1	0.75	1	1	0.75	4	0	249
0	1	0.94	1	0.47	0.55	18	29	909
63	1	0.85	1	0.5	0.42	7	0	336
60	1	1	1	0.55	0.5	10	0	648
152	1	1	1	0.33	0	4	4	368
140	1	1	1	0	0.25	4	214	176
35	1	0.85	1	0	0	7	0	584
503	1	1	1	1	1	2	60	448
97	1	1	1	0.6	0.57	26	2079	1582
34	1	1	1	1	0.5	2	300	81
0	1	1	1	0	0.25	4	0	192
7	1	0.8	1	0.75	0.4	5	0	216
357	1	0.8	1	0.75	0.8	5	0	189
171	1	1	1	1	1	2	91	252
25	1	0.83	1	0	0	6	0	246
79	1	1	1	0.33	0.28	7	1447	310
200	1	1	1	0	0.25	4	1731	200
149	1	1	1	0.33	0.5	4	416	231
33	1	1	1	0.33	0.5	4	229	298
83	1	1	1	0	0.12	8	7	453
78	1	0.91	1	0.18	0.16	12	0	1206
119	1	0.8	1	0.5	0.6	5	0	294
0	1	0.87	1	0.42	0.75	8	10	446
56	1	1	1	0.75	0.82	17	227	915
0	0.12	0	0.22	1	1	9	0	584
0	1	0.83	1	0.2	0	6	0	240
0	1	1	1	0.66	0.5	4	48	214
52	1	1	1	0.5	0.33	3	6	293
0	1	0.71	1	0.5	0.42	7	0	406
116	1	1	1	0.54	0.5	12	93	550
0	1	0.9	1	0.22	0.4	10	0	491
169	1	1	1	0.11	0.3	10	695	554
97	1	1	1	0	0.12	8	294	246
84	1	1	1	0.8	1	6	179	267
151	1	0.75	1	0	0	4	0	122
0	1	0.5	1	0	0	2	343	66
0	0	0	0.25	1	1	4	0	94
0	1	0.5	1	1	1	2	1218	262
69	1	1	1	0.75	1	5	174	253
25	1	1	1	0.25	0.2	5	57	393
156	1	0.75	1	1	1	4	0	216
93	1	0.75	1	0.33	0.25	4	0	131
102	1	1	1	0.53	0.57	14	667	683
141	1	1	1	0.5	0.33	3	576	89
21	1	1	1	0.8	0.5	6	0	178
205	1	1	1	0.4	0.33	6	273	247
0	0	0	1	1	1	4	0	250
6	1	1	1	0.45	0.41	12	169	700
112	1	0.66	1	0	0	3	0	237
0	1	0.66	1	1	0.66	3	536	152
180	1	0.75	1	0	0	4	0	268
322	1	1	1	0.5	0.6	5	89	185
157	1	1	1	1	1	2	440	130
0	1	1	1	0.5	0	3	437	145
268	1	0.66	1	1	0.66	3	0	120
0	0.6	0.66	1	0.8	0.66	6	775	248
81	1	1	1	0.44	0.5	10	44	421
73	1	1	1	0	0	2	75	149
0	1	1	1	1	0.66	3	314	109
1	1	1	1	0	0	3	74	894
236	1	0.8	1	0.25	0	5	0	93
0	1	0.5	1	0	0	2	0	375
124	1	1	1	0	0	10	624	616
64	1	1	1	1	0.5	2	71	377
238	1	1	1	0.44	0.4	10	24	437
0	1	0.5	1	0	0	2	163	907
0	0.5	0.6	0.8	1	1	5	2080	335
60	1	1	1	0.75	0.6	5	0	321
52	1	1	1	0	0.14	7	0	455
220	1	0.8	1	0	0.2	5	0	320
18	1	1	1	1	1	2	111	587
213	0.62	0.77	0.88	0.62	0.55	9	1231	195
190	1	1	1	0.5	0.71	7	35	436
36	1	1	1	0.5	0.6	5	301	221
317	1	1	1	0.3	0.18	11	860	456
6	1	1	1	0.33	0.5	4	52	153
32	1	1	1	0.33	0.38	13	82	965
0	0.5	0.66	0.66	0.5	0.33	3	0	60
463	1	1	1	0	0	3	446	1898
106	1	1	1	0.77	0.8	10	1406	500
0	1	0.75	1	0.66	1	4	84	233
55	1	1	1	0.4	0.45	11	2	420
57	1	1	1	0.6	0.66	6	106	291
49	1	1	1	0.6	0.66	6	0	167
129	1	1	1	0.5	0.6	5	65	268
77	1	1	1	0	0	3	479	110
190	1	1	1	0.22	0.3	10	275	571
25	1	1	1	0	0	5	169	403
0	0.33	0.5	0.5	1	1	4	680	101
0	0.35	0.4	0.66	1	1	15	0	662
67	1	0.88	1	0.75	0.77	9	0	530
125	1	1	1	0.25	0.33	9	253	355
0	0	0.5	0.5	1	1	2	224	68
291	1	0.96	1	0.57	0.51	27	0	1136
100	1	0.8	1	0.5	0.6	5	0	179
238	1	0.75	1	1	0.75	4	0	159
58	1	1	1	0.5	0.57	7	0	345
0	1	0.71	1	0.5	0.57	7	0	314
