0	0	0	0.33	1	1	3	0	349
0	0	0	0.62	1	1	8	0	268
619	1	1	1	0.8	0.66	6	1133	795
0	0	0	1	1	1	5	0	796
0	0	0	1	1	1	3	0	349
110	1	1	1	1	1	5	176	219
0	0	0	0.75	1	1	12	0	468
0	0	0	0.5	1	1	2	0	149
0	0.75	0.4	1	1	1	5	70	234
0	-1	0	1	-1	0	1	0	318
0	-1	0	1	-1	1	1	0	353
0	0	0	0.57	1	1	7	0	301
21	1	1	1	0.44	0.5	10	55	521
135	1	0.83	1	0.8	0.66	6	0	270
0	0	0	0.4	1	1	5	0	185
0	0	0	0.25	1	1	4	0	85
52	1	1	1	0.22	0.4	10	0	394
190	1	1	1	0.8	0.5	6	1323	839
0	-1	0	1	-1	1	1	0	738
0	0	0	0.75	1	1	4	0	191
0	0	0	0.5	1	1	2	0	339
0	0	0	1	1	1	3	0	94
0	0	0	0.85	1	1	7	0	307
0	0	0	0.5	1	1	2	0	250
240	1	0.66	1	1	1	3	0	124
0	0.66	0.5	1	1	1	4	1184	752
83	1	0.5	1	1	0	2	0	161
15	1	0.5	1	0	0	2	0	256
0	0	0	0.93	1	1	16	0	767
6	1	1	1	0	0	3	418	134
0	0	0.33	0.33	1	1	3	240	62
0	-1	0	1	-1	0	1	0	541
0	-1	0	1	-1	0	1	0	35
0	0	0	1	0	0	2	0	134
0	-1	0	1	-1	0	1	0	59
0	0	0	1	1	1	3	0	112
0	0	0	0.5	1	1	2	0	90
0	-1	0	1	-1	0	1	0	305
0	0	0	1	0	0	2	0	250
0	0	0	0.25	1	1	4	0	129
0	0	0	0.33	1	1	3	0	118
0	0	0	0.5	1	1	4	0	104
0	0	0	0.5	1	1	4	0	136
0	0	0	0.45	1	1	11	0	493
89	1	1	1	0.44	0.4	10	2257	389
0	-1	0	1	-1	1	1	0	170
0	0	0	0.8	1	1	5	0	279
0	0	0	0.4	1	1	5	0	183
0	0	0	0.66	1	1	6	0	254
0	0	0	0.5	1	1	2	0	80
10	1	1	1	0	0.16	6	172	263
148	1	0.8	1	0.25	0	5	0	147
72	1	1	1	0.37	0.22	9	0	560
116	1	0.75	1	1	0.75	4	0	177
0	0	0	0.5	1	1	2	0	138
169	1	0.83	1	0	0	6	0	387
0	1	0.66	1	0	0	3	822	216
216	1	1	1	0.5	0.6	5	0	288
0	-1	0	1	-1	0	1	0	18
0	-1	0	1	-1	0	1	11	11
0	-1	0	1	-1	1	1	0	426
0	-1	0	1	-1	1	1	0	442
43	0.71	0.62	1	1	1	8	0	490
105	1	0.95	1	0.73	0.75	20	0	970
4	1	1	1	0.25	0.6	5	2603	188
0	-1	0	1	-1	0	1	0	108
0	0	0	0.33	1	1	6	0	178
0	0	0	0.33	1	1	3	0	104
0	0.3	0.36	0.81	1	1	11	1975	741
0	0	0	0.87	1	1	8	0	802
0	0	0	1	1	1	4	0	217
0	0.42	0.26	1	1	1	15	417	2677
0	0	0	1	1	1	3	0	209
0	0	0	0.75	1	1	4	0	117
0	0	0	0.83	1	1	6	0	302
0	0	0	0.66	1	1	6	0	264
111	1	0.5	1	0	0	2	0	301
103	1	0.5	1	0	0	2	0	302
0	0	0	0.42	1	1	7	0	248
108	1	0.5	1	0	0	2	0	302
120	1	0.5	1	0	0	2	0	301
0	0	0	0.66	1	1	3	0	189
0	0	0	0.25	1	1	12	0	440
0	0.42	0.37	0.87	1	1	8	120	275
0	0.22	0.2	0.7	1	1	10	0	381
0	0	0	0.5	1	1	2	0	61
484	1	1	1	0	0.5	2	17	207
0	0	0	0.69	1	1	13	0	809
0	-1	0	1	-1	1	1	0	250
0	0	0	0.42	1	1	7	0	279
0	0	0	1	1	1	2	0	132
0	0	0	0.5	1	1	4	0	177
0	0	0	0.8	1	1	15	0	946
0	-1	0	1	-1	1	1	0	294
233	1	1	1	1	1	4	319	394
0	0	0	1	1	1	2	0	168
0	1	0.83	1	1	1	6	121	293
0	0	0	0.5	1	1	2	0	106
0	0	0.33	0.66	1	1	3	985	124
0	0	0	0.66	1	1	3	0	418
0	0	0	1	1	1	3	0	379
0	0	0	0.75	1	1	4	0	111
0	0	0	0.81	1	1	16	0	823
0	0	0	0.8	1	1	5	0	226
0	0	0	1	1	1	16	0	1217
161	1	1	1	1	1	2	73	206
197	1	1	1	0.5	0.33	3	174	90
231	1	1	1	0.57	0.5	8	36	381
351	1	1	1	0.85	0.95	21	180	1037
7	-1	0	1	-1	1	1	0	32
389	1	1	1	0	0.6	5	0	250
0	0.75	0.4	1	1	1	5	0	234
0	-1	0	1	-1	1	1	0	87
0	-1	0	1	-1	1	1	0	577
112	1	1	1	0	0	4	761	126
0	0	0	0.33	1	1	3	0	167
0	0	0	0.33	1	1	3	0	80
0	0.66	0.25	1	1	1	4	0	303
0	0	0	0.5	1	1	2	0	280
85	1	1	1	0.66	0.5	4	126	145
0	-1	0	1	-1	1	1	0	59
0	0	0	0.6	1	1	5	0	576
223	1	1	1	1	1	2	241	1039
160	0.46	0.5	0.78	1	1	14	260	792
0	0	0	1	1	1	3	0	212
0	0	0	0.66	1	1	3	0	97
0	0.2	0.09	0.90	1	1	11	0	609
124	1	1	1	0	0	3	80	249
309	1	1	1	1	1	4	449	203
0	1	0.5	1	1	0.5	2	319	205
179	1	0.87	1	0.71	0.87	8	149	417
0	0	0	1	1	1	2	0	142
0	0	0	0.5	1	1	2	0	76
239	1	0.83	1	0.4	0.5	6	0	402
0	0	0	0.75	1	1	4	0	221
415	1	1	1	0.5	0.8	5	43	288
171	1	1	1	0.57	0.5	8	351	517
0	0	0	1	0	0	2	0	130
0	-1	0	1	-1	0	1	0	31
0	0.5	0.36	0.81	1	1	11	0	622
145	1	1	1	0.66	0.57	7	48	287
0	0	0	0.5	1	1	2	0	302
88	1	1	1	0.7	0.63	11	1114	476
0	-1	0	1	-1	1	1	0	502
13	1	1	1	0.6	0.66	6	37	313
0	0	0	1	1	1	4	0	350
0	0	0	0.33	1	1	3	0	77
0	0	0	0.5	1	1	2	0	63
0	0	0	0.25	1	1	4	0	189
107	1	1	1	0.54	0.41	12	501	801
0	0	0	0.33	1	1	3	0	781
0	0	0	1	1	1	2	0	107
0	0	0	0.6	1	1	5	0	177
73	1	1	1	0	0	5	0	767
0	-1	0	1	-1	1	1	0	16
89	1	1	1	0.16	0.14	7	26	334
0	0	0	0.5	1	1	4	0	286
0	1	0.5	1	1	0.5	4	0	178
0	0	0	0.5	1	1	2	0	69
0	0	0	1	1	0.5	2	0	209
20	1	1	1	0.75	0.8	5	2205	289
0	-1	0	1	-1	1	1	0	445
0	0	0	0.5	1	1	2	0	85
0	0	0	0.4	1	1	5	0	580
0	0	0	0.5	1	1	2	0	372
0	-1	0	1	-1	1	1	0	95
0	0	0	1	1	1	7	0	1052
0	1	0.8	1	0.75	0.6	5	0	191
0	-1	0	1	-1	1	1	0	17
9	1	1	1	0.62	0.44	9	0	454
109	1	1	1	0.71	0.62	8	39	378
98	1	1	1	0.66	0.76	13	376	974
0	-1	0	1	-1	0	1	0	2
0	0	0	0.5	1	1	2	0	101
0	0	0	0.5	1	1	2	0	100
0	0	0	0.5	1	1	2	0	99
0	0	0	0.11	1	1	9	0	260
0	0	0	0.25	1	1	4	0	162
0	0	0	0.5	1	1	2	0	282
0	0	0	0.33	1	1	3	0	63
0	0	0	0.5	1	1	2	0	86
0	0	0	0.33	1	1	3	0	70
0	0	0	0.2	1	1	5	0	192
34	-1	0	1	-1	1	1	24	18
0	-1	0	1	-1	1	1	0	84
0	0	0	0.33	1	1	3	0	144
120	1	1	1	0	0	2	138	115
0	0	0	1	0	0	2	0	162
192	1	1	1	0.25	0.30	13	1323	388
0	0	0.25	0.25	1	1	4	0	113
115	1	1	1	0.57	0.62	8	304	561
0	-1	0	1	-1	0	1	0	12
0	0	0	0.5	1	1	4	0	122
0	0.57	0.55	1	1	1	20	652	1146
0	-1	0	1	-1	1	1	0	93
0	0	0	1	1	1	2	0	153
6	1	1	1	0.66	0.85	7	598	500
0	0	0.5	0.5	1	1	2	191	62
130	1	1	1	0.57	0.75	8	337	324
0	1	0.91	1	0.72	0.66	12	342	796
204	1	1	1	1	1	2	1505	203
0	-1	0	1	-1	1	1	0	278
38	1	1	1	0.83	0.92	13	568	1161
0	-1	0	1	-1	0	1	0	12
0	0	0	0.83	1	1	6	0	296
96	1	1	1	0.75	0.66	9	0	373
33	1	1	1	0.5	0.53	13	0	879
5	1	0.5	1	0	0	2	0	228
214	1	1	1	0.25	0.4	5	522	105
0	0	0	1	1	1	4	0	198
185	1	1	1	0.66	0.75	4	249	215
0	0	0	1	1	1	5	0	321
0	0	0	1	0	0	3	0	262
0	-1	0	1	-1	1	1	0	814
159	1	1	1	0.66	0.62	16	0	851
4	1	0.85	1	0.33	0.28	7	0	324
0	1	0.6	1	0.5	0.6	5	0	207
24	-1	0	1	-1	1	1	45	19
0	0	0	0.5	1	1	2	0	76
0	-1	0	1	-1	1	1	0	423
0	0	0	0.5	1	1	2	0	406
0	0	0	1	1	1	2	0	76
0	0	0	0.81	1	1	11	0	520
0	-1	0	1	-1	0	1	0	225
0	0	0	1	0	0	2	0	280
0	0	0	0.5	1	1	2	0	121
33	1	1	1	0	0	3	242	216
0	-1	0	1	-1	0	1	0	547
0	0.4	0.16	0.83	1	1	6	0	509
0	0	0	0.8	1	1	5	0	363
0	0	0	0.75	1	1	4	0	183
0	0	0	0.4	1	1	5	0	509
141	1	1	1	0.6	0.33	6	820	173
0	0.2	0.16	0.83	1	1	6	263	1669
0	0.16	0.28	0.57	1	1	7	1440	326
0	1	0.85	1	0.83	0.71	7	0	339
0	0	0	0.66	1	1	9	0	542
0	1	1	1	0.25	0.6	5	285	264
0	0.75	0.55	0.88	1	1	9	0	429
121	0.63	0.5	0.91	1	1	12	33	889
0	0	0	0.54	1	1	11	0	639
0	0	0	0.44	1	1	9	0	286
0	0	0	0.92	1	1	14	0	637
20	1	0.75	1	0.66	0.75	4	0	189
218	1	1	1	0.5	0.66	3	400	70
217	1	1	1	0.83	1	7	571	279
0	0	0	0.71	1	1	7	0	280
0	-1	0	1	-1	0	1	0	577
0	0	0	0.85	1	1	14	0	628
134	1	0.92	1	0.91	0.84	13	0	621
0	-1	0	1	-1	1	1	0	97
33	1	1	1	0.42	0.5	8	0	341
0	0	0	1	1	1	3	0	96
188	1	1	1	0	0	2	80	248
301	1	0.92	1	0.5	0.61	13	0	463
292	1	1	1	0.5	0.33	3	442	327
58	1	1	1	0.6	0.66	6	65	313
361	1	1	1	0.33	0.75	4	0	132
202	1	1	1	1	1	4	21	222
211	1	1	1	1	1	5	1098	292
0	0	0	1	0	0	2	0	912
0	-1	0	1	-1	0	1	0	263
0	-1	0	1	-1	0	1	0	12
0	-1	0	1	-1	0	1	0	2
0	0	0	0.58	1	1	17	0	803
78	1	1	1	0	0.5	2	55	191
109	1	1	1	1	1	4	66	240
0	0	0	0.96	1	1	32	0	1652
0	0	0	0.63	1	1	11	0	546
114	1	0.5	1	1	1	2	0	795
225	1	1	1	0.85	0.87	8	183	409
0	0	0	0.16	1	1	6	0	238
112	1	1	1	0.66	0.5	4	103	275
117	1	1	1	0.6	0.63	11	0	571
0	-1	0	1	-1	1	1	0	21
0	0	0	0.5	1	1	2	0	100
17	1	0.75	1	0	0.75	4	0	226
62	1	1	1	0.5	0.33	3	168	97
5	1	1	1	0.5	0.33	3	817	157
0	0.6	0.33	1	1	1	6	0	363
16	1	0.8	1	0.25	0.4	5	0	247
60	-1	0	1	-1	0	1	0	1
155	1	1	1	0.66	0.85	7	101	446
0	0	0	0.5	1	1	2	0	69
0	0	0	0.6	1	1	5	0	425
130	1	0.75	1	0.66	0.5	4	0	179
90	1	1	1	0.66	0.5	4	437	114
0	0	0	0.33	1	1	3	0	99
271	1	1	1	1	1	5	566	244
0	0	0	1	1	1	5	0	244
0	0	0	0.75	1	1	4	0	207
0	0	0	0.25	1	1	4	0	67
0	0	0	0.66	1	1	3	0	71
258	1	0.85	1	1	0.85	7	0	326
0	0	0	1	0	0	4	0	473
0	0	0	1	0	0	3	0	192
160	1	1	1	1	1	4	302	318
0	0	0	0.66	1	1	3	0	165
0	0	0	0.8	1	1	5	0	225
71	1	0.8	1	1	0.8	5	0	289
0	1	0.75	1	1	1	4	273	262
112	1	1	1	1	1	5	142	377
0	0.3	0.18	1	1	1	11	0	1285
0	-1	0	1	-1	1	1	0	732
76	1	1	1	1	1	2	50	126
196	0.63	0.66	1	1	1	12	0	607
0	-1	0	1	-1	1	1	0	618
492	1	1	1	0.63	0.69	23	2379	1122
253	1	1	1	0.8	0.83	6	565	329
350	1	1	1	0.33	0.42	7	611	316
0	1	0.8	1	0.75	0.6	5	52	269
0	-1	0	1	-1	1	1	0	209
270	1	1	1	0.4	0.66	6	143	211
0	0	0	0.5	1	1	4	0	810
0	-1	0	1	-1	0	1	0	51
0	0	0	0.5	1	1	2	0	109
0	0	0	0.77	1	1	9	0	551
0	0	0	0.87	1	1	8	0	517
0	0	0	0.75	1	1	4	0	149
0	0	0	0.6	1	1	5	0	185
0	0	0	1	1	1	2	0	171
0	0.5	0.44	0.88	1	1	9	0	507
46	1	1	1	0.75	0.77	9	372	487
0	0	0	0.88	1	1	9	0	471
0	0	0	0.8	1	1	10	0	507
0	0	0	0.66	1	1	9	0	338
0	-1	0	1	-1	1	1	0	11
0	0	0	1	1	1	4	0	170
0	0	0	0.66	1	1	3	0	126
0	0	0	1	1	1	11	0	416
0	0	0	0.6	1	1	5	0	193
0	0	0	0.33	1	1	3	0	98
0	0	0	0.25	1	1	4	0	82
0	0	0	0.93	1	1	15	0	577
0	0	0	0.66	1	1	3	0	316
0	0	0	0.33	1	1	3	0	70
0	-1	0	1	-1	0	1	0	8
93	1	1	1	0.33	0.75	4	1139	315
165	1	1	1	0.33	0.57	7	366	486
0	1	0.85	1	0	0	7	0	410
0	1	0.75	1	0.33	0.5	4	22	162
0	1	0.5	1	1	1	2	184	112
0	0	0	0.5	1	1	4	0	101
0	-1	0	1	-1	1	1	0	65
0	0	0	0.75	1	1	12	0	567
0	0	0	1	1	1	7	0	349
0	0	0	0.33	1	1	3	0	74
0	0	0	0.66	1	1	3	0	67
0	0	0	0.75	1	1	4	0	327
0	0	0	0.71	1	1	7	0	269
224	1	1	1	0.57	0.87	8	1258	491
0	-1	0	1	-1	1	1	0	60
0	-1	0	1	-1	0	1	0	42
0	-1	0	1	-1	0	1	19	10
0	-1	0	1	-1	0	1	0	2
476	1	0.88	1	0.5	0.44	9	0	213
0	-1	0	1	-1	1	1	0	38
20	1	1	1	0.25	0	5	0	382
0	1	1	1	0	0	4	337	222
0	0	0	0.57	1	1	7	0	164
130	1	1	1	0.12	0.22	9	86	450
91	1	1	1	0	0	4	324	159
0	0	0	0.2	1	1	5	0	151
0	0	0	0.25	1	1	4	0	150
0	0	0	0.8	1	1	5	0	256
0	0	0	0.33	1	1	3	0	128
0	0.57	0.5	0.75	1	1	8	0	381
0	0	0	0.33	1	1	3	0	143
0	0	0	0.33	1	1	3	0	88
0	0	0	1	0	0	4	0	1165
0	0	0	0.5	1	1	2	0	146
488	1	1	1	0.66	0.57	7	12	330
24	1	1	1	0.7	0.90	11	0	639
0	0	0	0.33	1	1	9	0	335
0	0	0	0.5	1	1	2	0	73
0	0	0	0.5	1	1	2	0	78
103	0.75	0.8	0.8	1	1	5	0	211
104	1	1	1	0.5	0.71	7	377	348
0	0	0	0.9	1	1	10	0	518
0	0	0	0.9	1	1	10	0	500
0	0	0	0.33	1	1	3	0	126
0	0	0	0.16	1	1	6	0	320
0	0	0	0.25	1	1	4	0	188
0	0	0	0.2	1	1	5	0	203
0	0	0	0.66	1	1	3	0	103
0	0	0	0.77	1	1	9	0	284
0	0	0	0.5	1	1	8	0	306
0	0	0	0.8	1	1	5	0	173
0	0	0	0.9	1	1	10	0	341
0	0	0	0.54	1	1	11	0	645
0	0	0	0.5	1	1	6	0	193
0	0	0	0.85	1	1	7	0	300
0	0	0	0.28	1	1	7	0	181
0	0	0	0.92	1	1	13	0	667
0	0	0	1	1	1	2	0	126
0	0	0	1	1	1	11	0	584
0	0	0	0.66	1	1	3	0	118
0	0	0	0.25	1	1	4	0	138
0	0	0	0.33	1	1	3	0	99
0	-1	0	1	-1	1	1	0	923
0	0	0	0.75	1	1	8	0	528
0	0	0	0.5	1	1	6	0	161
0	0	0	0.5	1	1	2	0	143
0	0	0	0.90	1	1	11	0	477
0	0	0	0.5	1	1	4	0	281
0	0	0	0.5	1	1	4	0	105
22	1	1	1	0.16	0.42	7	0	530
0	0	0	0.5	1	1	2	0	69
0	0	0	0.25	1	1	8	0	319
91	1	1	1	1	1	2	0	216
57	1	0.75	1	1	1	4	0	322
350	1	1	1	0.4	0.5	6	0	723
24	-1	0	1	-1	1	1	0	1
156	1	1	1	0.53	0.56	16	51	916
0	0	0	0.55	1	1	9	0	424
0	0	0	1	1	1	2	0	116
0	1	0.33	1	1	1	3	0	219
0	0	0.16	0.5	1	1	6	0	189
0	0	0	0.25	1	1	4	0	117
0	0	0	0.5	1	1	2	0	69
107	1	1	1	1	1	8	41	462
294	1	1	1	0.83	1	7	536	381
0	0.16	0.14	0.85	1	1	7	400	383
0	-1	0	1	-1	0	1	0	19
0	-1	0	1	-1	0	1	0	13
0	-1	0	1	-1	0	1	0	12
66	1	1	1	0.64	0.53	15	216	794
0	0.16	0.28	0.42	1	1	7	0	264
0	0.6	0.33	1	1	1	6	938	679
0	0	0	0.33	1	1	3	0	66
334	1	1	1	1	1	2	96	165
42	1	0.66	1	1	0.66	3	0	149
0	0	0	0.66	1	1	3	0	232
99	1	1	1	0.27	0.33	12	1582	482
86	-1	0	1	-1	1	1	114	16
13	-1	0	1	-1	1	1	79	15
0	-1	0	1	-1	1	1	8	20
91	1	1	1	0	0	5	12	707
149	1	1	1	0.4	0.5	6	215	599
145	1	1	1	0.77	0.9	10	102	547
0	-1	0	1	-1	0	1	1	23
0	-1	0	1	-1	0	1	0	9
0	0	0	0.5	1	1	4	0	591
0	-1	0	1	-1	0	1	0	232
0	1	1	1	0.5	0.33	3	88	231
0	0	0	0.5	1	1	4	0	145
0	0	0	0.5	1	1	4	0	144
70	1	1	1	1	1	4	597	304
0	0	0	0.5	1	1	2	0	90
0	0	0	0.66	1	1	3	0	134
0	0	0	0.75	1	1	4	0	194
0	0	0	0.75	1	1	4	0	198
73	0.4	0.33	0.83	1	1	6	0	481
325	1	1	1	0.81	0.76	17	949	1300
0	0	0	0.5	1	1	2	0	67
0	0.26	0.15	0.85	1	1	20	0	837
0	0.25	0.2	0.4	1	1	5	0	250
90	0	0.5	0.5	1	1	2	0	79
0	0	0	0.5	1	1	2	0	328
0	0	0	0.85	1	1	7	0	464
0	0	0	1	1	1	2	0	248
103	1	1	1	0.4	0.33	6	1453	172
0	-1	0	1	-1	1	1	0	202
67	1	1	1	1	1	5	65	320
313	1	1	1	0.62	0.66	9	213	486
0	0	0	0.2	1	1	5	0	132
0	0	0	0.66	1	1	3	0	220
0	-1	0	1	-1	1	1	0	269
179	0.81	0.82	0.94	0.75	0.70	17	0	754
0	0	0	1	1	1	2	0	586
0	1	0.75	1	1	1	4	1365	283
0	0	0	0.5	1	1	2	0	66
0	0	0	0.33	1	1	3	0	133
0	0	0	0.28	1	1	7	0	670
0	0	0	1	0	0	2	0	87
397	1	1	1	0.54	0.58	12	291	804
121	1	1	1	0	0.5	2	64	139
0	0	0	0.5	1	1	2	0	101
17	1	1	1	0.66	0.53	13	1596	543
0	0	0	0.87	1	1	8	0	435
0	0.66	0.42	0.85	1	1	7	28	305
0	0.62	0.47	0.88	1	1	17	0	858
96	0.66	0.5	0.75	1	1	4	0	185
142	1	1	1	0	0	3	330	376
0	0	0	0.5	1	1	2	0	139
0	0	0	0.2	1	1	5	0	163
13	0	0.5	1	0	0	2	0	376
0	-1	0	1	-1	0	1	0	15
0	-1	0	1	-1	0	1	0	10
0	-1	0	1	-1	0	1	0	8
187	1	1	1	1	1	4	292	474
0	0	0	1	1	1	19	0	1984
0	1	0.33	1	0.5	0.33	3	0	161
0	0	0	0.8	1	1	10	0	424
0	0	0	0.66	1	1	3	0	114
0	0	0	1	1	1	8	0	459
0	0	0	0.14	1	1	7	0	272
0	0	0	0.33	1	1	3	0	86
0	0	0	0.6	1	1	5	0	195
0	0	0	0.5	1	1	2	0	64
0	0	0	0.83	1	1	6	0	311
0	0	0	0.57	1	1	7	0	234
0	0	0	0.83	1	1	6	0	366
0	-1	0	1	-1	1	1	381	378
0	0.57	0.54	0.95	1	1	22	0	1833
0	-1	0	1	-1	0	1	0	25
0	0	0	0.87	1	1	24	0	925
0	0	0	1	1	1	6	0	234
78	0.53	0.5	1	1	1	16	0	1199
157	1	1	1	0	0	4	1550	165
0	-1	0	1	-1	1	1	0	12
0	1	0.75	1	0	0	4	1	3
0	-1	0	1	-1	1	1	0	14
323	1	1	1	0.75	0.8	5	228	353
167	1	1	1	1	1	6	106	208
0	0	0	1	1	1	8	0	300
0	0	0	0.5	1	1	2	0	118
0	0	0	0.16	1	1	6	0	354
0	0	0	1	1	1	2	0	96
107	1	1	1	0	0.5	2	49	115
0	0	0	1	1	1	4	0	355
178	1	1	1	0.71	0.75	8	19	612
0	-1	0	1	-1	0	1	0	10
0	-1	0	1	-1	0	1	0	6
0	-1	0	1	-1	0	1	0	1
0	-1	0	1	-1	1	1	0	971
263	1	1	1	1	1	3	368	336
0	-1	0	1	-1	1	1	0	1257
0	0.6	0.5	0.83	0.6	0.5	6	0	350
34	1	1	1	0.5	0.54	11	93	432
3	1	1	1	0.33	0.25	4	153	206
4	1	0.88	1	0.25	0	9	0	356
0	1	1	1	0.81	0.75	12	0	671
0	0.16	0	0.57	1	1	7	0	500
0	0.07	0.07	0.71	1	1	14	0	2533
113	0.87	0.77	1	1	1	9	0	542
57	1	1	1	0.4	0.5	6	17	401
129	1	1	1	0.66	0.75	4	486	107
0	0.5	0.22	0.88	1	1	9	0	654
125	0.33	0.46	0.76	0.91	0.92	13	0	590
163	1	1	1	0	0	2	198	173
0	-1	0	1	-1	0	1	0	11
0	0	0	1	0.14	0.12	8	0	440
0	0	0	0.66	1	1	3	0	157
0	0	0	0.33	1	1	3	0	98
0	0	0	0.8	1	1	5	0	259
170	1	1	1	1	1	6	152	297
0	1	0.83	1	0.8	0.66	6	0	486
146	1	1	1	1	1	2	47	135
0	0	0.11	0.44	1	1	9	0	759
0	0	0	0.5	1	1	6	0	174
0	0	0	1	1	1	4	0	193
0	0	0	0.75	1	1	4	0	110
0	1	0.75	1	0.66	0.75	4	407	240
0	-1	0	1	-1	1	1	0	506
0	0	0	0.62	1	1	8	0	339
187	1	1	1	0	0	3	458	136
260	0.83	0.71	1	0.83	0.71	7	0	351
0	0	0	0.75	1	1	4	0	207
0	-1	0	1	-1	0	1	0	9
227	0	0.33	0.66	1	1	3	0	83
0	0.6	0.5	0.66	1	1	6	0	584
204	1	0.5	1	0	0	2	0	116
0	0.6	0.5	0.66	1	1	6	0	354
0	0	0	0.25	1	1	8	0	322
0	0	0	0.5	1	1	2	0	104
0	-1	0	1	-1	1	1	0	595
0	0	0	0.4	1	1	5	0	267
0	1	0.75	1	1	0.5	4	0	207
236	1	0.66	1	0	0.33	3	0	172
0	0.28	0.12	0.75	1	1	8	0	602
0	0	0	0.2	1	1	5	0	135
0	-1	0	1	-1	0	1	0	14
110	1	1	1	0.5	0.66	15	32	739
0	0	0	0.5	1	1	2	0	70
0	0	0	0.25	1	1	4	0	150
0	0	0	0.66	1	1	3	0	93
0	0	0	0.5	1	1	2	0	93
0	0	0	0.66	1	1	3	0	183
0	0	0	0.5	1	1	2	0	61
0	0	0	0.83	1	1	6	0	366
60	1	1	1	0.6	0.66	6	25	333
0	0	0	1	0	0	3	0	346
0	0	0	0.2	1	1	5	0	157
0	0	0	0.16	1	1	6	0	238
199	1	1	1	0.25	0.6	5	1565	205
0	0	0	0.33	1	1	3	0	110
0	0	0	0.75	1	1	4	0	222
0	0.83	0.71	0.85	1	1	7	0	777
0	0.33	0.5	0.5	1	1	4	0	234
0	0	0	0.5	1	1	2	0	66
109	1	1	1	0.6	0.66	6	98	267
0	1	0.92	1	0.61	0.85	14	1075	755
