raw_output/gr/OG0000170.tsv.gr01.bd:		#Likelihood: -14.9640411531073
raw_output/gr/OG0000171.tsv.gr01.bd:		#Likelihood: -15.4748662696418
raw_output/gr/OG0000172.tsv.gr01.bd:		#Likelihood: -14.9640411578798
raw_output/gr/OG0000174.tsv.gr01.bd:		#Likelihood: -16.01762826849
raw_output/gr/OG0000175.tsv.gr01.bd:		#Likelihood: -14.2539407088255
raw_output/gr/OG0000176.tsv.gr01.bd:		#Likelihood: -20.6640531058046
raw_output/gr/OG0000177.tsv.gr01.bd:		#Likelihood: -20.1171008813097
raw_output/gr/OG0000178.tsv.gr01.bd:		#Likelihood: -16.9979167521441
raw_output/gr/OG0000179.tsv.gr01.bd:		#Likelihood: -20.480660555457
raw_output/gr/OG0000180.tsv.gr01.bd:		#Likelihood: -16.8851284309831
raw_output/gr/OG0000181.tsv.gr01.bd:		#Likelihood: -17.0674506077849
raw_output/gr/OG0000182.tsv.gr01.bd:		#Likelihood: -20.5214123954744
raw_output/gr/OG0000183.tsv.gr01.bd:		#Likelihood: -14.5417218400976
raw_output/gr/OG0000184.tsv.gr01.bd:		#Likelihood: -13.966357645452
raw_output/gr/OG0000185.tsv.gr01.bd:		#Likelihood: -14.2539407085168
raw_output/gr/OG0000186.tsv.gr01.bd:		#Likelihood: -17.1370142848167
raw_output/gr/OG0000187.tsv.gr01.bd:		#Likelihood: -15.1703303944659
raw_output/gr/OG0000188.tsv.gr01.bd:		#Likelihood: -19.9549070004813
raw_output/gr/OG0000189.tsv.gr01.bd:		#Likelihood: -19.3680848461245
raw_output/gr/OG0000190.tsv.gr01.bd:		#Likelihood: -17.9857381428209
raw_output/gr/OG0000191.tsv.gr01.bd:		#Likelihood: -20.7957407548647
raw_output/gr/OG0000193.tsv.gr01.bd:		#Likelihood: -14.3080503915783
raw_output/gr/OG0000194.tsv.gr01.bd:		#Likelihood: -19.768465566106
raw_output/gr/OG0000196.tsv.gr01.bd:		#Likelihood: -19.7532393644665
raw_output/gr/OG0000197.tsv.gr01.bd:		#Likelihood: -17.6107146915042
raw_output/gr/OG0000198.tsv.gr01.bd:		#Likelihood: -16.9879349196647
raw_output/gr/OG0000200.tsv.gr01.bd:		#Likelihood: -17.4141327415836
raw_output/gr/OG0000201.tsv.gr01.bd:		#Likelihood: -17.8668304447387
raw_output/gr/OG0000202.tsv.gr01.bd:		#Likelihood: -19.4926728019302
raw_output/gr/OG0000203.tsv.gr01.bd:		#Likelihood: -19.3937219434824
raw_output/gr/OG0000205.tsv.gr01.bd:		#Likelihood: -17.6373431604447
raw_output/gr/OG0000206.tsv.gr01.bd:		#Likelihood: -18.1644574182662
raw_output/gr/OG0000207.tsv.gr01.bd:		#Likelihood: -20.0481932829026
raw_output/gr/OG0000208.tsv.gr01.bd:		#Likelihood: -17.9467770905799
raw_output/gr/OG0000209.tsv.gr01.bd:		#Likelihood: -15.8022562059791
raw_output/gr/OG0000210.tsv.gr01.bd:		#Likelihood: -15.4657839578755
raw_output/gr/OG0000212.tsv.gr01.bd:		#Likelihood: -14.9549582635898
raw_output/gr/OG0000213.tsv.gr01.bd:		#Likelihood: -13.7509856379106
raw_output/gr/OG0000214.tsv.gr01.bd:		#Likelihood: -18.1969882168379
raw_output/gr/OG0000215.tsv.gr01.bd:		#Likelihood: -14.9549582635892
raw_output/gr/OG0000216.tsv.gr01.bd:		#Likelihood: -18.6988697976872
raw_output/gr/OG0000217.tsv.gr01.bd:		#Likelihood: -17.8144644318245
raw_output/gr/OG0000218.tsv.gr01.bd:		#Likelihood: -17.9796256341676
raw_output/gr/OG0000219.tsv.gr01.bd:		#Likelihood: -14.9549582635905
raw_output/gr/OG0000220.tsv.gr01.bd:		#Likelihood: -17.0343998460171
raw_output/gr/OG0000221.tsv.gr01.bd:		#Likelihood: -17.6373431833833
raw_output/gr/OG0000222.tsv.gr01.bd:		#Likelihood: -17.3335434304438
raw_output/gr/OG0000224.tsv.gr01.bd:		#Likelihood: -19.6685466431815
raw_output/gr/OG0000228.tsv.gr01.bd:		#Likelihood: -19.5635616750754
raw_output/gr/OG0000229.tsv.gr01.bd:		#Likelihood: -16.9673771780028
raw_output/gr/OG0000230.tsv.gr01.bd:		#Likelihood: -14.2430584628167
raw_output/gr/OG0000232.tsv.gr01.bd:		#Likelihood: -19.94760636614
raw_output/gr/OG0000233.tsv.gr01.bd:		#Likelihood: -18.2896246517612
raw_output/gr/OG0000234.tsv.gr01.bd:		#Likelihood: -15.9170359890055
raw_output/gr/OG0000235.tsv.gr01.bd:		#Likelihood: -15.51157112952
raw_output/gr/OG0000236.tsv.gr01.bd:		#Likelihood: -14.3076003354497
raw_output/gr/OG0000237.tsv.gr01.bd:		#Likelihood: -14.2430404531011
raw_output/gr/OG0000238.tsv.gr01.bd:		#Likelihood: -16.07118678175
raw_output/gr/OG0000239.tsv.gr01.bd:		#Likelihood: -15.4470323034553
raw_output/gr/OG0000245.tsv.gr01.bd:		#Likelihood: -18.3330859202746
raw_output/gr/OG0000246.tsv.gr01.bd:		#Likelihood: -19.021115815338
raw_output/gr/OG0000247.tsv.gr01.bd:		#Likelihood: -14.5913029288034
raw_output/gr/OG0000248.tsv.gr01.bd:		#Likelihood: -13.9626946317582
raw_output/gr/OG0000249.tsv.gr01.bd:		#Likelihood: -16.1317383941949
raw_output/gr/OG0000250.tsv.gr01.bd:		#Likelihood: -15.5713578035559
raw_output/gr/OG0000252.tsv.gr01.bd:		#Likelihood: -19.2036688853527
raw_output/gr/OG0000254.tsv.gr01.bd:		#Likelihood: -16.2835864321625
raw_output/gr/OG0000255.tsv.gr01.bd:		#Likelihood: -18.9883275841258
raw_output/gr/OG0000256.tsv.gr01.bd:		#Likelihood: -19.273526585935
raw_output/gr/OG0000257.tsv.gr01.bd:		#Likelihood: -16.131744992901
raw_output/gr/OG0000258.tsv.gr01.bd:		#Likelihood: -16.2008100701605
raw_output/gr/OG0000259.tsv.gr01.bd:		#Likelihood: -15.6774372562382
raw_output/gr/OG0000260.tsv.gr01.bd:		#Likelihood: -16.0829576673479
raw_output/gr/OG0000262.tsv.gr01.bd:		#Likelihood: -17.9985173861533
raw_output/gr/OG0000263.tsv.gr01.bd:		#Likelihood: -19.4038358185277
raw_output/gr/OG0000264.tsv.gr01.bd:		#Likelihood: -14.4735158051861
raw_output/gr/OG0000265.tsv.gr01.bd:		#Likelihood: -18.6392339612482
raw_output/gr/OG0000271.tsv.gr01.bd:		#Likelihood: -15.1872172039948
raw_output/gr/OG0000272.tsv.gr01.bd:		#Likelihood: -17.1460038401663
raw_output/gr/OG0000273.tsv.gr01.bd:		#Likelihood: -13.8654672476118
raw_output/gr/OG0000274.tsv.gr01.bd:		#Likelihood: -14.4143608687904
raw_output/gr/OG0000276.tsv.gr01.bd:		#Likelihood: -18.9302480113512
raw_output/gr/OG0000277.tsv.gr01.bd:		#Likelihood: -14.270914530469
raw_output/gr/OG0000279.tsv.gr01.bd:		#Likelihood: -14.2709363120231
raw_output/gr/OG0000281.tsv.gr01.bd:		#Likelihood: -13.5777956433483
raw_output/gr/OG0000283.tsv.gr01.bd:		#Likelihood: -14.6763915490774
raw_output/gr/OG0000284.tsv.gr01.bd:		#Likelihood: -14.6763744626996
raw_output/gr/OG0000285.tsv.gr01.bd:		#Likelihood: -13.865469317548
raw_output/gr/OG0000286.tsv.gr01.bd:		#Likelihood: -16.3120815974949
raw_output/gr/OG0000287.tsv.gr01.bd:		#Likelihood: -14.558605432226
raw_output/gr/OG0000289.tsv.gr01.bd:		#Likelihood: -13.9832479372823
raw_output/gr/OG0000290.tsv.gr01.bd:		#Likelihood: -15.2925780511612
raw_output/gr/OG0000291.tsv.gr01.bd:		#Likelihood: -18.3513578873914
raw_output/gr/OG0000292.tsv.gr01.bd:		#Likelihood: -15.8803521415425
